it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,car_id,Category1,Feature1,Category2,Feature2,Category3,Feature3,Category4,Feature4,Mileage,Engine,Max Power,Torque,Seats,Wheel Size,seats
0,SUV,21236,Automatic,1,Tata,Tata Nexon EV Prime,2022,7279,XZ Plus LUX,1450000.0,2022,Comprehensive,Electric,5 Seats,21236,KA05,First Owner,0.0,Automatic,2022.0,624,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Digital Odometer, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Rear ACVents, Navigation System, Smart Access Card Entry, Engine Start Stop Button, Glove Box Cooling, Find My Car Location, Adjustable Headrest, Power Boot",Interior - Interior,"Air Conditioner, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators, Roof Rail, LEDDRLs, LEDTaillights, Projector Headlamps, Halogen Headlamps",,0.0,127.0,245.0,5,16,5
0,Hatchback,47488,Automatic,2,Maruti,Maruti Ignis,2017,5555,1.2 AMT Zeta BSIV,546000.0,2017,Comprehensive,Petrol,5 Seats,47488,KA04,Second Owner,1197.0,Automatic,2017.0,625,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Engine Start Stop Button",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Wiper, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Roof Rail",20.89,1197.0,81.8,113.0,5,15,5
0,Hatchback,56814,Manual,1,Honda,Honda Jazz,2016,1338,1.2 SV i VTEC,533000.0,2016,Comprehensive,Petrol,5 Seats,56814,KA03,First Owner,1199.0,Manual,2016.0,626,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Lane Change Indicator",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Chrome Grille, Chrome Garnish",18.7,1199.0,88.7,110.0,5,,5
0,Sedan,90000,Automatic,1,Honda,Honda City,2004,1243,1.5 GXI CVT,160000.0,2004,Third Party insurance,Petrol,5 Seats,90000,KA03,First Owner,1493.0,Automatic,2004.0,627,Top Features,"Power Steering, Power Windows Front",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Cup Holders Front",,,,,14.5,1493.0,100.0,13.1,5,14,5
0,Hatchback,63206,Manual,1,Hyundai,Hyundai i10,2012,1570,Sportz,332000.0,2012,Comprehensive,Petrol,5 Seats,63206,KA53,First Owner,1197.0,Manual,2012.0,628,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Day Night Rear View Mirror, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Seat Lumbar Support",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Chrome Grille",20.36,1197.0,78.9,111.8,5,13,5
0,Sedan,61103,Manual,2,Maruti,Maruti Ciaz,2018,6551,Delta BSIV,809000.0,2018,Comprehensive,Petrol,5 Seats,61103,KA01,Second Owner,1462.0,Manual,2018.0,629,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Gear Shift Indicator",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Outside Temperature Display, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Outside Rear View Mirror Turn Indicators, Chrome Grille, Halogen Headlamps",21.56,1462.0,103.25,138.0,5,15,5
0,Hatchback,70000,Manual,1,Maruti,Maruti Alto,2008,3903,LXi,200000.0,2008,Third Party insurance,Petrol,5 Seats,70000,,First Owner,796.0,Manual,2008.0,630,Top Features,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Manually Adjustable Exterior Rear View Mirror, Tinted Glass, Brake Assist, Halogen Headlamps, Usb Auxiliary Input",Comfort & Convenience - Comfort,"Power Steering, Remote Trunk Opener, Low Fuel Warning Light, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Electronic Multi Tripmeter, Glove Compartment",Exterior - Exterior,"Manually Adjustable Exterior Rear View Mirror, Tinted Glass",19.7,796.0,46.3,62.0,5,12,5
0,Hatchback,112268,Automatic,3,Maruti,Maruti Celerio,2015,3994,VXI AT Optional,347000.0,2016,Comprehensive,Petrol,5 Seats,112268,KA41,Third Owner,998.0,Automatic,2015.0,631,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Outside Temperature Display",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Chrome Grille",23.1,998.0,67.04,90.0,5,,5
0,Hatchback,70000,Manual,2,Maruti,Maruti Swift,2006,5320,1.3 VXI ABS,150000.0,2006,Third Party insurance,Petrol,5 Seats,70000,MH03,Second Owner,1298.0,Manual,2006.0,632,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Integrated Antenna, Tinted Glass",16.1,1298.0,88.2,11.5,5,14,5
0,SUV,97346,Manual,1,Volkswagen,Volkswagen Taigun,2021,8610,1.0 TSI Topline BSVI,1359000.0,2022,Comprehensive,Petrol,5 Seats,97346,KA09,First Owner,999.0,Manual,2021.0,633,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Navigation System, Smart Access Card Entry, Engine Start Stop Button, Glove Box Cooling, Luggage Hook And Net, Real Time Vehicle Tracking, Adjustable Headrest",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Digital Clock, Height Adjustable Driver Seat, Ventilated Seats, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Rear Spoiler, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Automatic Driving Lights, Roof Rail, LEDDRLs, LEDHeadlights, LEDTaillights, Cornering Foglamps",20.08,999.0,113.98,178.0,5,17,5
0,Hatchback,36977,Manual,2,Hyundai,Hyundai Grand i10,2018,5604,1.2 Kappa Sportz BSIV,543000.0,2018,Comprehensive,Petrol,5 Seats,36977,KA05,Second Owner,1197.0,Manual,2018.0,634,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Multifunction Steering Wheel, Rear ACVents, Navigation System, Glove Box Cooling, Voice Control, Tailgate Ajar, Gear Shift Indicator, Battery Saver",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rear Window Defogger, Wheel Covers, Integrated Antenna, Tinted Glass, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille, Roof Rail, Halogen Headlamps",18.9,1197.0,81.86,113.75,5,,5
0,Hatchback,70000,Manual,3,Maruti,Maruti Swift,2006,5320,1.3 VXI ABS,150000.0,2006,Third Party insurance,Petrol,5 Seats,70000,MH03,Third Owner,1298.0,Manual,2006.0,635,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Vanity Mirror, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Integrated Antenna, Tinted Glass",16.1,1298.0,88.2,11.5,5,14,5
0,Hatchback,60000,Manual,2,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,475000.0,2013,Third Party insurance,Diesel,5 Seats,60000,,Second Owner,1396.0,Manual,2013.0,636,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Multifunction Steering Wheel",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Outside Temperature Display",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Washer, Rear Window Defogger, Alloy Wheels, Power Antenna, Rear Spoiler, Outside Rear View Mirror Turn Indicators",21.27,1396.0,88.76,219.6,5,14,5
0,Hatchback,80000,Manual,2,Hyundai,Hyundai Santro,2003,1696,LS zipPlus,110000.00000000001,2003,Third Party insurance,Petrol,5 Seats,80000,,Second Owner,1086.0,Manual,2003.0,637,Top Features,,,,,,,,,1086.0,,,5,13,5
0,Hatchback,35000,Automatic,2,Renault,Renault KWID,2016,5431,1.0 AMT RXT,350000.0,2016,Third Party insurance,Petrol,5 Seats,35000,KA53,Second Owner,999.0,Automatic,2016.0,638,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Accessory Power Outlet, Rear Seat Headrest, Cup Holders Front, Navigation System, Voice Control, Gear Shift Indicator",Interior - Interior,"Air Conditioner, Heater, Digital Odometer, Electronic Multi Tripmeter, Fabric Upholstery, Leather Steering Wheel, Glove Compartment, Digital Clock, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Power Antenna, Rear Spoiler, Halogen Headlamps",24.04,999.0,67.0,91.0,5,,5
0,Hatchback,100000,Manual,3,Hyundai,Hyundai Getz,2006,1514,GVS,135000.0,2006,Third Party insurance,Petrol,5 Seats,100000,KA05,Third Owner,1341.0,Manual,2006.0,639,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Child Safety Locks, Passenger Side Rear View Mirror, Cassette Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Trunk Light, Rear Reading Lamp, Rear Seat Headrest, Cup Holders Front, Cup Holders Rear",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Rear Window Wiper, Rear Window Defogger",15.3,1341.0,61.0,115.0,5,13,5
0,Hatchback,90000,Manual,2,Maruti,Maruti Wagon R,2005,4334,LXI BSII,170000.0,2005,Third Party insurance,Petrol,5 Seats,90000,KA05,Second Owner,998.0,Manual,2005.0,640,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Low Fuel Warning Light, Rear Seat Headrest, Cup Holders Front",Interior - Interior,"Air Conditioner, Heater, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment",Exterior - Exterior,"Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Integrated Antenna, Tinted Glass",18.9,998.0,67.1,90.0,5,13,5
0,SUV,85700,Automatic,1,BMW,BMW X1,2018,335,sDrive20d Expedition,2850000.0,2018,Comprehensive,Diesel,5 Seats,85700,KA01,First Owner,1995.0,Automatic,2018.0,641,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Height Adjustable Front Seat Belts, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Engine Start Stop Button, Glove Box Cooling, Voice Control, Tailgate Ajar, Luggage Hook And Net, Lane Change Indicator, Drive Modes",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Fabric Upholstery, Glove Compartment, Digital Clock, Outside Temperature Display, Cigarette Lighter, Driving Experience Control Eco, Height Adjustable Driver Seat, Dual Tone Dashboard",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Wiper, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Rear Spoiler, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Automatic Driving Lights, Roof Rail",20.68,1995.0,188.0,400.0,5,17,5
0,Sedan,50000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,4700,C 220 CDI Avantgarde,2750000.0,2016,Comprehensive,Diesel,5 Seats,50000,KA01,First Owner,2143.0,Automatic,2016.0,642,Top Features,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Comfort & Convenience - Comfort,"Power Steering, Power Windows Front, Power Windows Rear, Air Quality Control, Remote Trunk Opener, Remote Fuel Lid Opener, Low Fuel Warning Light, Accessory Power Outlet, Trunk Light, Vanity Mirror, Rear Reading Lamp, Rear Seat Headrest, Rear Seat Centre Arm Rest, Cup Holders Front, Cup Holders Rear, Seat Lumbar Support, Multifunction Steering Wheel, Cruise Control, Rear ACVents, Navigation System, Engine Start Stop Button, Voice Control, Steering Wheel Gearshift Paddles",Interior - Interior,"Air Conditioner, Heater, Adjustable Steering, Digital Odometer, Tachometer, Electronic Multi Tripmeter, Leather Seats, Leather Steering Wheel, Glove Compartment, Outside Temperature Display, Cigarette Lighter, Driving Experience Control Eco, Height Adjustable Driver Seat",Exterior - Exterior,"Adjustable Head Lights, Fog Lights Front, Fog Lights Rear, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Rain Sensing Wiper, Rear Window Defogger, Alloy Wheels, Integrated Antenna, Tinted Glass, Sun Roof, Moon Roof, Outside Rear View Mirror Turn Indicators, Chrome Grille, Chrome Garnish, Smoke Headlamps",19.27,2143.0,170.0,400.0,5,17,5
